"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","5","Personnes âgées","6","dépenses d’intervention","2515030","2360000","2360000","2515030","2360000","2360000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","6","Pilotage du programme","6","dépenses d’intervention","3885620","3862116","3862116","3885620","3862116","3862116"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","11","Revenu de solidarité active","6","dépenses d’intervention","372970000","544000000","544000000","372970000","544000000","544000000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","12","Economie sociale et solidaire","6","dépenses d’intervention","4908760","4825000","4825000","4908760","4825000","4825000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","13","Autres expérimentations","6","dépenses d’intervention","1177087","981487","981487","1177087","981487","981487"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","14","Aide alimentaire","6","dépenses d’intervention","23182288","23382392","23382392","23182288","23382392","23382392"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","15","Qualification en travail social","6","dépenses d’intervention","2076571","2076571","2076571","2076571","2076571","2076571"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","1","Développement de la vie associative","3","dépenses de fonctionnement","300000","285000","285000","300000","285000","285000"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","2","Actions en faveur de la jeunesse et de l'éducation populaire","3","dépenses de fonctionnement","4311800","4261800","4261800","4311800","4261800","4261800"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","4","Actions particulières en direction de la jeunesse","3","dépenses de fonctionnement","115580000","121200000","121200000","115580000","121200000","121200000"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","1","Promotion du sport pour le plus grand nombre","3","dépenses de fonctionnement","4151400","4133063","4133063","4151400","4133063","4133063"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","2","Développement du sport de haut niveau","3","dépenses de fonctionnement","83009646","84659752","84659752","82773646","85088752","85088752"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","3","Prévention par le sport et protection des sportifs","3","dépenses de fonctionnement","525500","512480","512480","525500","512480","512480"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","4","Promotion des métiers du sport","3","dépenses de fonctionnement","20593659","21101908","21101908","20593659","21101908","21101908"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","2","Développement du sport de haut niveau","5","dépenses d’investissement","13156785","15800000","15800000","20144095","21772565","21772565"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","1","Développement de la vie associative","6","dépenses d’intervention","13033690","12399140","12399140","13033690","12399140","12399140"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","2","Actions en faveur de la jeunesse et de l'éducation populaire","6","dépenses d’intervention","69251560","66354060","66354060","69251560","66354060","66354060"
"52","Sports","Sport, jeunesse et vie associative","163","Jeunesse et vie associative","4","Actions particulières en direction de la jeunesse","6","dépenses d’intervention","29374100","24800000","24800000","29374100","24800000","24800000"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","1","Promotion du sport pour le plus grand nombre","6","dépenses d’intervention","10678866","3034631","3034631","10678866","3034631","3034631"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","2","Développement du sport de haut niveau","6","dépenses d’intervention","70033360","70194411","70194411","70033360","70194411","70194411"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","3","Prévention par le sport et protection des sportifs","6","dépenses d’intervention","18556437","18264133","18264133","18556437","18264133","18264133"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","4","Promotion des métiers du sport","6","dépenses d’intervention","10500876","6386057","6386057","10500876","6386057","6386057"
"52","Sports","Sport, jeunesse et vie associative","411","Projets innovants en faveur de la jeunesse","1","Favoriser des politiques de jeunesse intégrées, à l'échelle d'un territoire","6","dépenses d’intervention","0","100000000","100000000","0","100000000","100000000"
"52","Sports","Sport, jeunesse et vie associative","219","Sport","2","Développement du sport de haut niveau","7","dépenses d’opérations financières","0","650000","650000","0","650000","650000"
"36","Travail","Travail et emploi","155","Conception, gestion et évaluation des politiques de l'emploi et du travail","2","Gestion des effectifs du programme « accès et retour à l’emploi »","2","dépenses de personnel","102457198","98541313","98541313","102457198","98541313","98541313"
"36","Travail","Travail et emploi","155","Conception, gestion et évaluation des politiques de l'emploi et du travail","3","Gestion des effectifs du programme « accompagnement des mutations économiques et développement de l’emploi »","2","dépenses de personnel","92435551","94769343","94769343","92435551","94769343","94769343"
"36","Travail","Travail et emploi","155","Conception, gestion et évaluation des politiques de l'emploi et du travail","4","Gestion des effectifs du programme « amélioration de la qualité de l’emploi et des relations du travail »","2","dépenses de personnel","290491161","293830647","293830647","290491161","293830647","293830647"
"36","Travail","Travail et emploi","155","Conception, gestion et évaluation des politiques de l'emploi et du travail","5","Soutien","2","dépenses de personnel","131229722","130872290","130872290","131229722","130872290","130872290"
"36","Travail","Travail et emploi","155","Conception, gestion et évaluation des politiques de l'emploi et du travail","6","Études, statistiques, évaluation et recherche","2","dépenses de personnel","21902101","21936395","21936395","21902101","21936395","21936395"
"36","Travail","Travail et emploi","102","Accès et retour à l'emploi","1","Amélioration de l’efficacité du service public de l’emploi","3","dépenses de fonctionnement","1468574359","1539351667","1539351667","1468574359","1539351667","1539351667"
"36","Travail","Travail et emploi","102","Accès et retour à l'emploi","2","Amélioration des dispositifs en faveur de l’emploi des personnes les plus éloignées du marché du travail","3","dépenses de fonctionnement","117373218","108873218","108873218","117373218","112473218","112473218"
"36","Travail","Travail et emploi","103","Accompagnement des mutations économiques et développement de l'emploi","1","Anticipation et accompagnement des conséquences des mutations économiques sur l'emploi","3","dépenses de fonctionnement","13084000","11874600","11874600","13084000","11874600","11874600"
"36","Travail","Travail et emploi","103","Accompagnement des mutations économiques et développement de l'emploi","2","Amélioration de l'insertion dans l'emploi par l'adaptation des qualifications et la reconnaissance des compétences","3","dépenses de fonctionnement","61000000","53062600","53062600","61000000","53062600","53062600"
"36","Travail","Travail et emploi","103","Accompagnement des mutations économiques et développement de l'emploi","3","Développement de l'emploi","3","dépenses de fonctionnement","607500","45000","45000","607500","45000","45000"
"36","Travail","Travail et emploi","111","Amélioration de la qualité de l'emploi et des relations du travail","1","Santé et sécurité au travail","3","dépenses de fonctionnement","20030000","20030000","20030000","20030000","20030000","20030000"
"36","Travail","Travail et emploi","111","Amélioration de la qualité de l'emploi et des relations du travail","2","Qualité et effectivité du droit","3","dépenses de fonctionnement","36689000","11098500","11098500","10680000","7627000","7627000"
